Label,Text
OK,"新 州 宣 布 了 新 的 限 制 更 改 ( 12 月  26 日 疫 情 ）"
OK,"新 州 检 测 数 再 创 新 高,感 谢 所 有 工 作 人 员 ( 12 月  25 日 疫 情 ）"
OK,"最 新 数 据 显 示 ：澳 洲 房 市 或 已 走 过 拐 点 "
OK,"惊 人 的 测 试 ，令 州 长 差 点 从 椅 子 上 掉 下 来 ( 12 月  24 日 疫 情 ）"
OK,"圣 诞 节 大 悉 尼 限 制 调 整 ，北 部 海 滩 依 然 封 锁 ( 12 月  23 日 疫 情 ）"
OK,"加 入 工 会 "
OK,"澳 洲 应 对 新 冠 疫 情 的 得 分 不 如 德 国 （ 12 月  22 日 疫 情 ）"
OK,"为  FREEOZ 做 奉 献 ：中 国 护 照 换 发 照 片 到 底 怎 么 拍 ？"
OK,"传 播 速 度 极 快 的 英 国 变 种 病 毒 已 在 新 州 （ 12 月  21 日 疫 情 ）"
OK,"悉 尼 等 地 区 实 行 新 措 施 ，各 州 升 级 边 境 （ 12 月  20 日 疫 情 ）"
OK,"疫 情 升 级 ，北 部 海 滩 进 入 封 锁 ，与  3 月 相 同 （ 12 月  19 日 疫 情 ）"
OK,"新 州 政 府 向 全 新 州 人 紧 急 呼 吁 （ 12 月  18 日 疫 情 ）"
OK,"北 海 滩 病 例 激 增 ，呼 吁 当 地 居 民 留 在 家 里 （ 12 月  17 日 疫 情 ）"
OK,"疫 情 不 会 阻 挠 圣 诞 老 人 送 礼   WHO ：他 对 病 毒 免 疫 （ WHO 也 不 容 易 哇 ）"
OK,"新 州  3 个 本 地 病 例 ，去 过 很 多 地 方 （ 12 月  16 日 疫 情 ）"
OK,"英 国 发 现 了 一 种 新 的 冠 状 病 毒 变 种 （ 12 月  15 日 疫 情 ）"
OK,"《微 循 环 堵 住 叫 “症 状 ”，小 血 管 堵 住 叫 “小 病 ”，大 血 管 堵 住 “要 你 命 “》"
OK,"《粥 粘 稠 与 血 粘 稠 》"
OK,"“不 ！没 有 钱 ！”（ 12 月  14 日 疫 情 ）"
OK,"悉 尼  Mascot   Tower ，又 暴 雷 了 ，楼 又 斜 了  。。。。。"
OK," YouTube 封 杀 美 国 大 选 舞 弊 评 论 ，恨 国 党 /轮 子 : 体 现 美 国 制 度 优 越 性 "
OK,"为 什 么 中 国 会 有 “”战 狼 “”外 交 ？因 为 美 国 养 了 一 批 野 鸡 和 傻 狍 子 。"
OK,"新 西 兰 的 航 班 被 昆 州 强 制 隔 离 （ 12 月  13 日 疫 情 ）"
OK,"《木 耳 的 故 事 》"
OK,"全 球 确 诊 人 数 超 过 七 千 一 百 万 （ 12 月  12 日 疫 情 ）"
OK,"澳 大 利 亚 圣 诞 树 异 常 畅 销 "
OK,"昆 士 兰 大 学 新 冠 疫 苗 宣 告 终 结 "
OK,"澳 洲 新 技 术 可 在  4 小 时 内 查 到 病 毒 来 源 （ 12 月  10 日 疫 情 ）"
OK,"澳 洲 生 物 安 全 紧 急 期 延 长 （ 12 月  9 日 疫 情 ）"
OK,"澳 洲 空 军 大 黄 蜂 战 斗 机 离 奇 坠 毁 "
OK,"澳 洲 经 济 的 七 寸 : 留 学 生 ＋游 客 /访 客 ＝就 业 ， 就 业 才 是 澳 洲 经 济 的 七 寸 "
OK,"德 国 旅 客 第 二 次 检 测 结 果 已 出 （ 12 月  8 日 疫 情 ）"
OK,"澳 洲 中 澳 贸 易 战 ，澳 洲 开 始 反 击 ： 铁 矿 石 价 格 翻 倍 ，澳 洲 矿 业 政 府 和 矿 业 企 业 赚 的 盆 满 ..."
OK,"哪 些 人 进 入 澳 洲 能 豁 免 强 制 隔 离 （ 12 月  7 日 疫 情 ）"
OK,"澳 洲 出 租 房 租 金 平 均 下 跌  10 - 20 %，带 来 的 三 个 改 变 "
OK,"德 国 入 境 旅 客 直 接 从 悉 尼 机 场 去 了 墨 尔 本 （ 12 月  6 日 疫 情 ）"
OK,"蔡 英 文 帮 助 台 湾 人 吃 上 了 有 毒 的 美 国 猪 肉 。"
OK,"昨 天 ，悉 尼 、墨 尔 本 、布 里 斯 班 房 屋 拍 卖 成 交 率 都 很 高 "
OK,"澳 洲 超 发 的 天 量 货 币 ，去 向 何 方 ？ - 由 维 州 政 府 预 算 案 所 想 "
OK,"天 天 龙 虾 宴 "
OK,"全 球 每 天 有  10, 000 多 人 死 于 新 冠 （ 12 月  5 日 疫 情 ）"
OK,"一 个 有 趣 的 现 象 ：  40 岁 +的 海 外 华 人 负 面 为 主 ， 40 岁 以 下 华 人 正 面 为 主 "
OK,"邮 寄 选 票 作 假 有 多 难 ？邮 局 员 工 为 邮 寄 选 票 正 名 "
OK,"或 许 是 离 开 的 时 机 "
OK,"新 州 本 地 病 例 毒 株 已 查 出 （ 12 月  4 日 疫 情 ）"
OK," NSW  房 产 税 新 政 的 真 正 目 的 是 – 帮 助 房 地 产 开 发 商 解 压 "
OK,"为 什 么 大 批 墨 尔 本 人 ，悉 尼 人 移 民 昆 士 兰 州 ？ 最 受 欢 迎 的 州 际 移 民 目 的 地 "
OK,"真 的 挺 好 看 的 ，很 自 然 。"
OK,"澳 洲 哪 来 的 底 气 跟 中 国 翻 脸 ？ 日 澳 签 署 《互 惠 准 入 协 议 》，日 本 扮 演 了 什 么 角 色 ？"
OK,"川 普 宣 布 参 选  2024 年 美 国 大 选 ： 川 普 是 真 正 的 中 国 天 选 之 人 ，是 美 国 的 天 选 煞 星 "
OK,"新 州 本 地 病 例 为 酒 店 员 工 （ 12 月  3 日 疫 情 ）"
OK,"请 问 政 治 ，财 经 ，新 闻 讨 论 ，讨 论 ，到 哪 个 版 讨 论 ？"
OK,"下 周 一 开 始 新 州 人 的 生 活 将 有 很 大 不 同 （ 12 月  2 日 疫 情 ）"
OK,"西 澳 将 重 新 开 放 维 州 和 新 州 的 边 界 （ 12 月  1 日 疫 情 ）"
OK,"留 学 生 乘 包 机 抵 达 澳 大 利 亚 （ 11 月  30 日 疫 情 ）"
OK,"澳 大 利 亚 新 南 威 尔 士 州 多 地 出 现 火 情   11 月 平 均 气 温 创 下 历 史 新 高 "
OK,"毛 茸 茸 的 脸 部 辨 识 ？ BearID   AI  已 能 够 辨 识 棕 熊 个 体 "
OK,"全 澳 新 增 个 位 数 ，无 本 地 病 例 （ 11 月  29 日 疫 情 ）"
OK,"房 市 春 天 已 到 ？全 澳 新 增 房 贷 量 迎 来 强 势  V 形 反 弹 "
OK,"南 澳 集 群 再 新 增  2 例 （ 11 月  28 日 疫 情 ）"
OK,"撤 侨 ！澳 航 将 去 热 点 地 区 带 澳 大 利 亚 人 回 家 （ 11 月  27 日 疫 情 ）"
OK," Micro   Scooters  黑 五 超 級 特 價 ！！"
OK,"澳 洲 将 安 排 更 多 撤 侨 航 班 让 澳 洲 人 回 家 （ 11 月  26 日 疫 情 ）"
OK,"新 州 将 在 圣 诞 节 期 间 放 宽 限 制 （ 11 月  25 日 疫 情 ）"
OK,"各 州 圣 诞 假 期 聚 会 人 数 指 南 ，别 违 反 （ 11 月  24 日 疫 情 ）"
OK,"新 足 迹 论 坛 现 在 是 反 中 华 人 乌 烟 瘴 气 的 聚 集 地 "
OK,"世 卫 组 织 警 告 明 年 欧 洲 会 有 第 三 次 暴 发 （ 11 月  23 日 疫 情 ）"
OK,"澳 洲 再 次 无 本 地 病 例 （ 11 月  22 日 疫 情 ）"
OK,"这 个 人 一 定 会 付 出 代 价 （ 11 月  21 日 疫 情 ）"
OK,"逃 出 南 澳 ，到 悉 尼 的 三 架 航 班 满 座 （ 11 月  19 日 疫 情 ）"
OK,"周 四 ：维 州 对 南 澳 实 施 硬 边 界 管 制 ；新 州 户 外 跨 年 活 动 允 许 三 千 人 "
OK,"南 澳 明 天 起 全 州 大 封 锁 （ 11 月  18 日 疫 情 ）"
OK,"最 糟 糕 的 噩 梦 ，南 澳 养 老 院  3 名 员 工 确 诊 （ 11 月  17 日 疫 情 ）"
OK,"南 澳 暴 发 第 二 波 疫 情 （ 11 月  16 日 疫 情 ）"
OK,"川 普 肯 定 会 当 选 "
OK,"澳 洲 疫 苗 接 种 政 策 详 情 （ 11 月  14 日 疫 情 ）"
OK,"澳 洲 本 地 产 疫 苗 将 进 入 第 三 期 实 验 （ 11 月  13 日 疫 情 ）"
OK,"维 州 又 一 高 官 因 隔 离 酒 店 调 查 辞 职 （ 11 月  12 日 疫 情 ）"
OK,"澳 教 育 部 警 告 留 学 生 圣 诞 离 澳 无 法 确 保 明 年 开 学 能 及 时 返 回 "
OK,"澳 洲 连 续 三 天 无 本 地 病 例 （ 11 月  10 日 疫 情 ）"
OK,"全 球 累 计 确 诊 突 破  5000 万 ，澳 洲 再 次 无 本 地 病 例 （ 11 月  9 日 疫 情 ）"
OK,"澳 洲 第 三 次 无 本 地 病 例 ，仅 新 增  6 例 海 外 （ 11 月  8 日 疫 情 ）"
OK,"澳 洲 政 府 正 在 尽 力 帮 助 澳 洲 人 回 国 （ 11 月  7 日 疫 情 ）"
OK,"新 州 新 增  1 个 神 秘 病 例 （ 11 月  6 日 疫 情 ）"
OK,"澳 州 再 次 无 本 地 病 例 ，下 周 开 始 生 产 疫 苗 （ 11 月  5 日 疫 情 ）"
OK,"川 普 终 于 要 滚 蛋 了 ( 14 / 12 / 20 选 举 人 团 确 认 拜 登 当 选 )"
OK," 70 老 太 跟 老 外 邻 居 学 英 语 "
OK,"新 州 将 对 维 州 开 放 边 界 （ 11 月  4 日 疫 情 ）"
OK,"新 州 人 可 以 去 塔 斯 马 尼 亚 了 （ 11 月  3 日 疫 情 ）"
OK,"一 些 值 得 强 烈 推 荐 的 美 国 特 色 礼 物 "
OK,"房 价 止 跌 回 涨 ！ 十 月 澳 洲 房 产 市 场 出 现 转 折 "
OK,"全 澳 新 增 仅  5 例 ，无 本 地 病 例 （ 11 月  1 日 疫 情 ）"
OK,"热 烈 祝 贺 第 十 届 人 类 经 济 社 会 可 持 续 发 展 高 端 会 议 创 新 世 界 "
OK,"全 澳 新 增 仅  11 例 ，美 国 创 下 新 记 录 （ 10 月  31 日 疫 情 ）"
OK,"西 澳 终 于 解 除 强 硬 边 界 （ 10 月  30 日 疫 情 ）"
OK,"新 州 新 增 神 秘 病 例 ，两 学 生 确 诊 （ 10 月  29 日 疫 情 ）"
OK,"各 州 对 维 州 的 边 境 情 况 一 览 （ 10 月  28 日 疫 情 ）"
OK,"维 州 连 续 两 天 零 新 增 ，第 二 波 疫 情 暴 发 席 卷 北 半 球 （ 10 月  27 日 疫 情 ）"
OK,"苹 果 、谷 歌 、阿 里 巴 巴 和 腾 讯 都 有 的 闭 环 生 态 系 统 ，是 不 是 也 适 用 于 房 产 公 司 ？"
OK,"维 州 零 新 增 ，结 束 封 锁 大 幅 放 宽 限 制 （ 10 月  26 日 疫 情 ）"
OK,"维 州 前 卫 生 部 长 讽 刺 维 州 政 府 “瘫 痪 ”（ 10 月  25 日 疫 情 ）"
OK,"塔 州 更 改 边 境 限 制 ，更 多 旅 客 无 需 隔 离 （ 10 月  24 日 疫 情 ）"
OK,"除 西 澳 所 有 州 和 领 地 都 支 持 圣 诞 节 前 重 开 州 界 （ 10 月  23 日 疫 情 ）"
OK,"维 州 超 过  500 人 要 隔 离 和 检 测 （ 10 月  22 日 疫 情 ）"
OK,"万 圣 节 今 年 有 没 有 僵 尸 游 行 ？？"
OK,"澳 洲 出 现 首 例 再 次 感 染 病 例 （ 10 月  21 日 疫 情 ）"
OK,"全 球 累 计 确 诊 超 过  4 千 万 （ 10 月  20 日 疫 情 ）"
OK,"全 澳 新 增 个 位 数 ，新 州 放 宽 限 制 （ 10 月  19 日 疫 情 ）"
OK,"维 州 从 今 晚 开 始 放 宽 限 制 （ 10 月  18 日 疫 情 ）"
OK," 10 月  18 日 要 闻 ：墨 尔 本 及 维 州 乡 镇 明 起 解 封 措 施 详 解 "
OK,"普 通 健 康 的 年 轻 人 可 能  2022 年 才 有 疫 苗 （ 10 月  17 日 疫 情 ）"
OK,"澳 洲 今 天 迎 来 关 闭 国 境 后 首 批 海 外 游 客 （ 10 月  16 日 疫 情 ）"
OK,"前 总 理  rudd 发 起 针 对 右 翼 媒 体 调 查 的 请 愿 ，大 家 签 名 了 没 有 ？"
OK,"政 府 资 助 ，海 外 的 澳 州 人 将 能 更 快 回 家 （ 10 月  15 日 疫 情 ）"
OK,"新 州 对 西 南 部 发 出 卫 生 警 告 （ 10 月  14 日 疫 情 ）"
OK,"本 地 病 例 虽 然 增 加 ，但 新 州 即 将 放 宽 限 制 （ 10 月  13 日 疫 情 ）"
OK,"冠 状 病 毒 在 屏 幕 表 面 生 存 长 达  28 天 （ 10 月  12 日 疫 情 ）"
OK,"维 州 紧 急 状 态 延 长 （ 10 月  11 日 疫 情 ）"
OK," 10 月  10 日 要 闻 ：澳 洲 移 民 部 长 称 无 计 划 禁 止 中 共 党 员 申 请 永 居 "
OK,"澳 洲 确 诊 病 例 康 复 的 标 准 （ 10 月  10 日 疫 情 ）"
OK,"专 家 警 告 ：澳 洲 可 能 会 再 次 遭 到 病 毒 打 击 （ 10 月  9 日 疫 情 ）"
OK,"澳 洲 总 理 说 ：特 朗 普 又 不 管 理 澳 大 利 亚 （ 10 月  7 日 疫 情 ）"
OK,"悉 尼 的 “露 天 革 命 ”即 将 到 来 （ 10 月  6 日 疫 情 ）"
OK,"维 州 全 部 学 生 本 月 返 回 学 校 （ 10 月  5 日 疫 情 ）"
OK,"政 府 将 追 加 投 资  12 亿 澳 元 （ 10 月  4 日 疫 情 ）"
OK,"我 才 知 道  布 里 斯 班  黄 金 海 岸 不 改 夏 令 时 ！！为 什 么 他 们 不 改 ！墨 尔 本 悉 尼 就 要 改 ！太 过 分 "
OK,"数 百 人 挤 在 墨 尔 本 海 滩 无 视 封 锁 令 （ 10 月  3 日 疫 情 ）"
OK,"州 界 国 界 齐 齐 开 放 ，可 以 旅 游 啦 （ 10 月  2 日 疫 情 ）"
OK,"维 州 死 亡 总 数 达 到  800 人 （ 10 月  1 日 疫 情 ）"
OK,"新 州 连 续  5 天 没 有 本 地 病 例 （ 9 月  30 日 疫 情 ）"
OK,"澳 大 利 亚 近  500 头 鲸 搁 浅 "
OK,"年 底 之 前 有 望 开 通 新 西 兰 和 澳 州 的 边 境 （ 9 月  29 日 疫 情 ）"
OK,"只 有 维 州 新 增 ，全 澳 仅  5 例 （ 9 月  28 日 疫 情 ）"
OK," 2020 年 ，我 还 应 该 入 市 投 资 吗 ?"
OK,"墨 尔 本 宵 禁 解 除 ，更 多 限 制 放 宽 （ 9 月  27 日 疫 情 ）"
OK,"维 州 卫 生 部 长 辞 职 ，新 部 长 上 任 （ 9 月  26 日 疫 情 ）"
OK,"维 州 州 长 在 调 查 中 也 说 “不 知 道 ”（ 9 月  25 日 疫 情 ）"
OK,"维 州 卫 生 部 长 说 她 一 直 被 蒙 在 鼓 里 （ 9 月  24 日 疫 情 ）"
OK,"悉 尼 中 国 留 学 生 遭 “虚 拟 绑 架 ” 被 骗  21 万 澳 元 "
OK,"墨 尔 本 曙 光 出 现 （ 9 月  23 日 疫 情 ）"
OK,"澳 洲 栽 培 龙 舌 兰 成 生 质 能 源 新 宠 "
OK,"新 州 一 个 多 月 来 首 次 无 本 地 病 例 （ 9 月  22 日 疫 情 ）"
OK,"疫 情 补 贴 将 从 周 五 起 开 始 变 化 （ 9 月  21 日 疫 情 ）"
OK,"新 州 出 租 车 司 机 传 染 期 开 了  8 天 车 （ 9 月  20 日 疫 情 ）"
OK,"维 州 控 制 住 了 ，全 澳 新 增 大 幅 降 低 （ 9 月  19 日 疫 情 ）"
OK,"澳 洲 入 境 人 数 本 月 底 将 提 高 （ 9 月  18 日 疫 情 ）"
OK,"总 理 想 进 昆 州 ？州 长 要 你 去 酒 店 隔 离  14 天 （ 9 月  17 日 疫 情 ）"
OK,"捷 克  3D 列 印 水 上 小 屋 ：盖 房 也 可 以 用 「印 」的 ！"
OK,"澳 洲 可 能 已 有 超 过  7 万 人 感 染 （ 9 月  16 日 疫 情 ）"
OK,"应 该 派 总 理 的 专 机 接 澳 洲 人 回 家 （ 9 月  15 日 疫 情 ）"
OK,"澳 洲 总 理 被 继 姐 严 厉 指 责 （ 9 月  14 日 疫 情 ）"
OK,"维 州 宣 布 价 值 约  30 亿 澳 元 的 冠 状 病 毒 支 持 计 划 （ 9 月  13 日 疫 情 ）"
OK," 9 月  13 日 要 闻 ：墨 尔 本 明 起 放 宽 部 分 限 制  维 州 推 出 史 上 最 大 规 模 企 业 纾 困 计 划 "
OK,"总 理 为 想 去 昆 州 探 望 父 亲 的 孩 子 捐 款 （ 9 月  12 日 疫 情 ）"
OK,"昆 州 州 长 说 不 会 被 澳 洲 总 理 欺 负 （ 9 月  11 日 疫 情 ）"
OK,"澳 洲 移 民 条 件 有 哪 些 ？五 大 签 证 种 类 介 绍 "
OK,"悉 尼 医 院 确 诊 病 例 继 续 上 升 （ 9 月  10 日 疫 情 ）"
OK," 92 年 女 ，真 诚 找 男 友 ，澳 洲 "
OK,"最 有 希 望 的 疫 苗 测 试 被 暂 停 （ 9 月  9 日 疫 情 ）"
OK,"新 州 医 护 人 员 确 诊 ，隔 离 约 百 名 员 工 （ 9 月  8 日 疫 情 ）"
OK,"全 澳 新 增 降 至  50 以 下 （ 9 月  7 日 疫 情 ）"
OK,"墨 尔 本 将 分 步 逐 渐 解 封 （ 9 月  6 日 疫 情 ）"
OK,"全 澳 多 个 城 市 举 行 抗 议 ，警 察 逮 捕 数 人 （ 9 月  5 日 疫 情 ）"
OK,"维 州 安 全 护 理 部 门 今 天 发 出 警 报 （ 9 月  4 日 疫 情 ）"
OK,"海 外 旅 行 禁 令 再 延 长 ，出 国 没 希 望 了 （ 9 月  3 日 疫 情 ）"
OK,"维 州 紧 急 状 态 延 长 六 个 月 （ 9 月  2 日 疫 情 ）"
OK,"确 诊 病 例 从 墨 尔 本 医 院 逃 离 飞 往 昆 州 （ 9 月  1 日 疫 情 ）"
OK,"西 澳 男 子 将 成 为 澳 洲 首 个 戴 跟 踪 脚 镯 的 人 （ 8 月  31 日 疫 情 ）"
OK," 8 月  30 日 要 闻 ：维 州 新 增  114 例  一 家 人 为 孩 子 开 生 日 大 趴 被 罚 款 "
OK,"注 意 ！悉 尼 病 例 场 所 到 处 开 花 （ 8 月  30 日 疫 情 ）"
OK,"悉 尼  CBD 集 群 的 分 布 越 来 越 广 泛 （ 8 月  29 日 疫 情 ）"
OK,"悉 尼 今 天 关 闭  4 间 学 校 （ 8 月  28 日 疫 情 ）"
OK,"新 州 居 民 注 意 卫 生 部 公 布 的 地 点 和 路 线 （ 8 月  27 日 疫 情 ）"
OK,"新 州 一 酒 店 的 隔 离 人 员 全 部 撤 出 （ 8 月  26 日 疫 情 ）"
OK,"她 只 有 初 中 文 化 ，却 把 日 子 过 得 有 滋 有 味 "
OK,"多 达  80 %确 诊 医 务 人 员 在 工 作 中 感 染 （ 8 月  25 日 疫 情 ）"
OK,"在 澳 的 华 人 ，你 们 怎 么 解 除 地 区 限 制 访 问 国 内 的 应 用 软 件 呢 。"
OK,"新 州 地 方 卫 生 部 隐 瞒 疫 情 （ 8 月  24 日 疫 情 ）"
OK,"澳 洲 政 府 努 力 为 滞 留 海 外 的 澳 人 提 供 帮 助 （ 8 月  23 日 疫 情 ）"
OK,"昆 州 集 群 暴 发 ，新 禁 令 立 即 生 效 （ 8 月  22 日 疫 情 ）"
OK,"新 州 成 绩 优 异 ，维 州 开 始 下 降 （ 8 月  21 日 疫 情 ）"
OK,"不 要 检 测 ，这 样 他 们 可 以 提 早 结 束 隔 离 "
OK,"墨 尔 本 三 分 之 二 议 会 将 提 高 托 儿 费 用 ，每 日 多 收 $ 8 . 5 ！本 需 雪 中 送 碳 ，却 雪 上 加 霜 "
OK,"维 州 一 天 竟 然 痊 愈 了 两 千 多 例 （ 8 月  20 日 疫 情 ）"
OK,"新 州 延 长 了 疫 情 资 助 （ 8 月  19 日 疫 情 ）"
OK,"疫 苗 ，澳 洲 已 和 制 药 巨 头 签 署 了 具 有 里 程 碑 意 义 的 协 议 "
OK,"维 州 农 民 和 相 关 人 员 进 入 新 州 不 再 需 要 隔 离 （ 8 月  18 日 疫 情 ）"
OK,"特 斯 拉 的 星 链 最 快 下 载 速 度 达 到  60mbps "
OK,"维 州 最 致 命 的 一 天 ，她 们 一 边 流 泪 一 边 工 作 （ 8 月  17 日 疫 情 ）"
OK,"大 多 数 在 澳 国 际 学 生 奉 劝 勿 来 澳 洲 留 学 "
OK,"留 学 生 将 在 下 月 初 回 到 澳 洲 （ 8 月  16 日 疫 情 ）"
OK,"维 州 社 区 传 播 已 高 达 三 千 多 例 （ 8 月  15 日 疫 情 ）"
OK,"我 用 中 医 知 识 治 好 了 足 跟 痛 "
OK,"澳 航 员 工 将 去 维 州 养 老 院 工 作 （ 8 月  14 日 疫 情 ）"
OK,"去 过 这 些 地 点 立 即 隔 离 并 检 测 （ 8 月  13 日 疫 情 ）"
OK,"澳 洲 政 府 正 式 启 动 疫 苗 本 地 生 产 的 准 备 工 作 "
OK,"中 国 留 学 生 违 反 宵 禁 ，自 拍 视 频 嘲 讽 警 察 （ 8 月  12 日 疫 情 ）"
OK,"新 州 本 地 病 例 增 加 ，塔 州 也 未 能 幸 免 （ 8 月  11 日 疫 情 ）"
OK,"墨 尔 本 什 么 时 候 才 能 解 封 ？看 看 专 家 们 都 是 怎 么 说 的 "
OK,"悉 尼 学 校 感 染 迅 速 增 加 ，来 源 未 明 （ 8 月  10 日 疫 情 ）"
OK,"悉 尼 两 间 全 校 关 闭 ，数 百 名 学 生 被 隔 离 （ 8 月  9 日 疫 情 ）"
OK,"国 际 入 境 时 间 再 次 延 长 （ 8 月  8 日 疫 情 ）"
OK,"有 一 个 很 大 的 漏 洞 （ 8 月  7 日 疫 情 ）"
OK,"这 几 个 病 例 去 过 的 地 方 实 在 太 多 了 （ 8 月  6 日 疫 情 ）"
OK,"维 州 最 致 命 的 一 天 ，新 州 宣 布 新 的 限 制 （ 8 月  5 日 疫 情 ）"
OK,"维 州 实 施 更 严 厉 的 处 罚 （ 8 月  4 日 疫 情 ）"
OK,"维 州 关 闭 工 作 场 所 ，一 百 万 人 停 止 工 作 （ 8 月  3 日 疫 情 ）"
OK,"墨 尔 本 进 入 灾 难 状 态 ，今 晚 实 施 宵 禁 （ 8 月  2 日 疫 情 ）"
OK,"墨 尔 本 宣 布 进 入 灾 难 状 态 ， 4 级 封 城 ，实 施 宵 禁 "
OK,"维 州 警 察 受 够 了 （ 8 月  1 日 疫 情 ）"
OK,"利 物 浦 主 教 练 克 洛 普 获 年 度 最 佳 教 练 "
OK,"澳 洲 平 均 收 入 最 高 的 十 个 邮 编 区 域 排 行 榜 "
OK,"维 州 法 律 形 同 虚 设 （ 7 月  31 日 疫 情 ）"
OK,"说 说 失 眠 这 点 儿 事 "
OK,"维 州 的 数 据 太 吓 人 了 ！（ 7 月  30 日 疫 情 ）"
OK,"州 长 大 怒 ，勒 令 进 行 刑 事 调 查 （ 7 月  29 日 疫 情 ）"
OK,"名 字 无 辜 躺 枪 ，提 供 免 费 披 萨 "
OK,"华 人 注 意 ！心 理 健 康 "
OK,"组 织 者 被 警 察 逮 捕 （ 7 月  28 日 疫 情 ）"
OK,"维 州 是 不 可 能 建 方 舱 的 "
OK,"希 望 今 天 是 第 二 轮 暴 发 的 顶 峰 （ 7 月  27 日 疫 情 ）"
OK,"维 州 的 单 日 死 亡 人 数 太 高 了 （ 7 月  26 日 疫 情 ）"
OK,"我 们 的 命 也 是 命 啊 "
OK,"塔 州 开 放 边 界 ，维 州 建 立 老 年 护 理 反 应 中 心 （ 7 月  25 日 疫 情 ）"
OK,"养 老 院 的 灾 难 迫 在 眉 睫 ，越 来 越 多 人 感 染 和 死 亡 "
OK,"新 州 实 行 更 严 格 的 限 制 （ 7 月  24 日 疫 情 ）"
OK,"不 要 忘 了 领 这 项 政 府 补 助 "
OK,"维 州 已 有  35 间 养 老 院 暴 发 （ 7 月  23 日 疫 情 ）"
OK," 90 %维 州 患 者 拒 绝 自 我 隔 离 （ 7 月  22 日 疫 情 ）"
OK,"内 幕 ！酒 店 隔 离 是 如 何 导 致 第 二 波 暴 发 "
OK,"想 运 奶 茶 店 的 设 备 和 配 料 海 运 到 澳 洲 悉 尼 包 装 要 注 意 什 么 "
OK,"两 个 月 的 零 新 增 记 录 破 了 （ 7 月  21 日 疫 情 ）"
OK,"新 州 处 于 高 度 戒 备 状 态 "
OK,"注 意 ，去 过 新 州 这 些 地 方 立 即 检 测 隔 离 （ 7 月  20 日 疫 情 ）"
OK,"第 二 波 疫 情 ，走 进  ICU "
OK,"强 制 戴 口 罩 ，违 者 罚 款 （ 7 月  19 日 疫 情 ）"
OK,"向  王  妈 妈 学 做 美 食 ，韭 菜 盒 子 "
OK,"维 州 下 降 ，新 州 增 加 两 个 危 险 地 方 （ 7 月  18 日 疫 情 ）"
OK,"全 球 城 市 生 活 成 本 排 行 榜 出 炉  看 看 中 澳 哪 里 生 活 成 本 更 高 "
OK,"向  王  妈 妈 学 做 【穿 过 你 的 黑 发 我 的 手 】"
OK,"维 州 破  400 ，新 州 发 出 警 告 （ 7 月  17 日 疫 情 ）"
OK,"前 线 医 生 呼 吁 ：现 在 的 策 略 是 失 败 的 "
OK,"维 州 再 破 新 增 病 例 数 ，超 过  300 （ 7 月  16 日 疫 情 ）"
OK,"新 州 和 维 州 的 毒 王 双 双 浮 出 水 面 （ 7 月  15 日 疫 情 ）"
OK,"维 州 病 例 增 加 ，澳 洲 突 破  1 万 （ 7 月  14 日 疫 情 ）"
OK,"这 两 个 是 不 是 新 州 的 超 级 毒 王 ？"
OK,"新 州 传 染 链 人 数 上 升 ，去 过 这 些 场 所 的 人 警 惕 （ 7 月  13 日 疫 情 ）"
OK,"两 款 免 费 餐 都 没 有 了 （ 7 月  12 日 疫 情 ）"
OK,"走 进 澳 洲  第 五 期 ，介 绍 一 下  Doncaster 龙 脉 的 传 说 "
OK,"史 上 最 贵 ！吃 个 肯 德 基 两 万 六 千 澳 元 （ 7 月  11 日 疫 情 ）"
OK,"维 州 新 增 破 全 澳 记 录 （ 7 月  10 日 疫 情 ）"
OK,"机 票 又 要 涨 价 了 ，回 国 遥 遥 无 期 ！"
OK,"维 州 新 冠 新 增 数 新 高 "
OK,"维 州 新 增 依 然 是 三 位 数 （ 7 月  9 日 疫 情 ）"
OK,"维 州 疫 情 升 级 ，全 澳 各 州 提 高 防 疫 措 施 "
OK,"墨 尔 本 飞 往 悉 尼 航 班 ，未 检 查 便 让 乘 客 离 开 （ 7 月  8 日 疫 情 ）"
OK,"疫 情 加 重 ，墨 尔 本 宣 布 封 锁 （ 7 月  7 日 疫 情 ）"
OK,"维 州 是 如 何 从 个 位 数 回 到 解 放 前 的 ，即 将 封 锁 "
OK,"维 州 完 了 ，指 数 级 增 长 开 始 了 "
OK,"维 州 新 增 破 历 史 新 高 ，边 界 将 关 闭 （ 7 月  6 日 疫 情 ）"
OK,"这 些 才 是 墨 尔 本 爆 发 的 真 相 ！"
OK,"新 年 伊 始 ， MyGov 上 报 了 税 "
OK,"照 葫 芦 画 瓢 ，跟  王  妈 妈 学 做 台 湾 卤 肉 饭 "
OK,"对 紧 急 封 锁 的 租 户 免 收 租 金 ，并 将 获 得 补 贴 （ 7 月  5 日 疫 情 ）"
OK,"天 啊 ！维 州 新 增  3 位 数 （ 7 月  4 日 疫 情 ）"
OK,"维 州 隔 离 酒 店 再 爆 丑 闻 （ 7 月  3 日 疫 情 ）"
OK,"维 州 病 例 扩 散 到 新 州 和 北 领 地 （ 7 月  2 日 疫 情 ）"
OK,"蚂 蚁 和 白 蚁 不 能 共 存 ？"
